"strain","host","plasmid","plasmid_2","strain_2","media","sugar","amino_acids","inducer","concentration","init_ratio","init_dilution","well","time","GFP","mCherry","OD600","OD700","row","column"
"","","","","","","","","",NA,NA,NA,"F6",10799.28,NA,NA,NA,NA,"F",6
"","","","","","","","","",NA,NA,NA,"F7",10799.28,NA,NA,NA,NA,"F",7
"","","","","","","","","",NA,NA,NA,"F8",10799.28,NA,NA,NA,NA,"F",8
"","","","","","","","","",NA,NA,NA,"F9",10799.28,NA,NA,NA,NA,"F",9
"","","","","","","","","",NA,NA,NA,"F10",10799.28,NA,NA,NA,NA,"F",10
"","","","","","","","","",NA,NA,NA,"F11",10799.28,NA,NA,NA,NA,"F",11
"","","","","","","","","",NA,NA,NA,"F12",10799.28,NA,NA,NA,NA,"F",12
"","","","","","","","","",NA,NA,NA,"G1",10799.28,NA,NA,NA,NA,"G",1
"","","","","","","","","",NA,NA,NA,"G2",10799.28,NA,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G3",10799.28,NA,NA,NA,NA,"G",3
"","","","","","","","","",NA,NA,NA,"G4",10799.28,NA,NA,NA,NA,"G",4
"","","","","","","","","",NA,NA,NA,"G5",10799.28,NA,NA,NA,NA,"G",5
"","","","","","","","","",NA,NA,NA,"G6",10799.28,NA,NA,NA,NA,"G",6
"","","","","","","","","",NA,NA,NA,"G7",10799.28,NA,NA,NA,NA,"G",7
"","","","","","","","","",NA,NA,NA,"G8",10799.28,NA,NA,NA,NA,"G",8
"","","","","","","","","",NA,NA,NA,"G9",10799.28,NA,NA,NA,NA,"G",9
"","","","","","","","","",NA,NA,NA,"G10",10799.28,NA,NA,NA,NA,"G",10
"","","","","","","","","",NA,NA,NA,"G11",10799.28,NA,NA,NA,NA,"G",11
"","","","","","","","","",NA,NA,NA,"G12",10799.28,NA,NA,NA,NA,"G",12
"","","","","","","","","",NA,NA,NA,"H1",10799.28,NA,NA,NA,NA,"H",1
"","","","","","","","","",NA,NA,NA,"H2",10799.28,NA,NA,NA,NA,"H",2
"","","","","","","","","",NA,NA,NA,"H3",10799.28,NA,NA,NA,NA,"H",3
"","","","","","","","","",NA,NA,NA,"H4",10799.28,NA,NA,NA,NA,"H",4
"","","","","","","","","",NA,NA,NA,"H5",10799.28,NA,NA,NA,NA,"H",5
"","","","","","","","","",NA,NA,NA,"H6",10799.28,NA,NA,NA,NA,"H",6
"","","","","","","","","",NA,NA,NA,"H7",10799.28,NA,NA,NA,NA,"H",7
"","","","","","","","","",NA,NA,NA,"H8",10799.28,NA,NA,NA,NA,"H",8
"","","","","","","","","",NA,NA,NA,"H9",10799.28,NA,NA,NA,NA,"H",9
"","","","","","","","","",NA,NA,NA,"H10",10799.28,NA,NA,NA,NA,"H",10
"","","","","","","","","",NA,NA,NA,"H11",10799.28,NA,NA,NA,NA,"H",11
"","","","","","","","","",NA,NA,NA,"H12",10799.28,NA,NA,NA,NA,"H",12
"","","","","","","","","",NA,NA,NA,"A1",11999.2,NA,NA,NA,NA,"A",1
"","","","","","","","","",NA,NA,NA,"A2",11999.2,NA,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A3",11999.2,NA,NA,NA,NA,"A",3
"","","","","","","","","",NA,NA,NA,"A4",11999.2,NA,NA,NA,NA,"A",4
"","","","","","","","","",NA,NA,NA,"A5",11999.2,NA,NA,NA,NA,"A",5
"","","","","","","","","",NA,NA,NA,"A6",11999.2,NA,NA,NA,NA,"A",6
"","","","","","","","","",NA,NA,NA,"A7",11999.2,NA,NA,NA,NA,"A",7
"","","","","","","","","",NA,NA,NA,"A8",11999.2,NA,NA,NA,NA,"A",8
"","","","","","","","","",NA,NA,NA,"A9",11999.2,NA,NA,NA,NA,"A",9
"","","","","","","","","",NA,NA,NA,"A10",11999.2,NA,NA,NA,NA,"A",10
"","","","","","","","","",NA,NA,NA,"A11",11999.2,NA,NA,NA,NA,"A",11
"","","","","","","","","",NA,NA,NA,"A12",11999.2,NA,NA,NA,NA,"A",12
"","","","","","","","","",NA,NA,NA,"B1",11999.2,NA,NA,NA,NA,"B",1
"","","","","","","","","",NA,NA,NA,"B2",11999.2,NA,NA,NA,NA,"B",2
"","","","","","","","","",NA,NA,NA,"B3",11999.2,NA,NA,NA,NA,"B",3
"","","","","","","","","",NA,NA,NA,"B4",11999.2,NA,NA,NA,NA,"B",4
"","","","","","","","","",NA,NA,NA,"B5",11999.2,NA,NA,NA,NA,"B",5
"","","","","","","","","",NA,NA,NA,"B6",11999.2,NA,NA,NA,NA,"B",6
"","","","","","","","","",NA,NA,NA,"B7",11999.2,NA,NA,NA,NA,"B",7
"","","","","","","","","",NA,NA,NA,"B8",11999.2,NA,NA,NA,NA,"B",8
"","","","","","","","","",NA,NA,NA,"B9",11999.2,NA,NA,NA,NA,"B",9
"","","","","","","","","",NA,NA,NA,"B10",11999.2,NA,NA,NA,NA,"B",10
"","","","","","","","","",NA,NA,NA,"B11",11999.2,NA,NA,NA,NA,"B",11
"","","","","","","","","",NA,NA,NA,"B12",11999.2,NA,NA,NA,NA,"B",12
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,1,0.140625,"C1",11999.2,22305,11131,0.3059,0.2586,"C",1
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.8,0.140625,"C2",11999.2,18677,9236,0.2835,0.2391,"C",2
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.6,0.140625,"C3",11999.2,14565,5715,0.2715,0.2283,"C",3
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.4,0.140625,"C4",11999.2,12745,3740,0.2983,0.2497,"C",4
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.2,0.140625,"C5",11999.2,12339,1991,0.3604,0.297,"C",5
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0,0.140625,"C6",11999.2,10852,765,0.3946,0.3223,"C",6
"","","","","","","","","",NA,NA,NA,"C7",11999.2,NA,NA,NA,NA,"C",7
"","","","","","","","","",NA,NA,NA,"C8",11999.2,NA,NA,NA,NA,"C",8
"","","","","","","","","",NA,NA,NA,"C9",11999.2,NA,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C10",11999.2,NA,NA,NA,NA,"C",10
"","","","","","","","","",NA,NA,NA,"C11",11999.2,NA,NA,NA,NA,"C",11
"","","","","","M9","0.4% glycerol","casamino acids","AHL",0,NA,NA,"C12",11999.2,6175,735,0.0927,0.0878,"C",12
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,1,0.052734375,"D1",11999.2,12821,5636,0.1943,0.1683,"D",1
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.8,0.052734375,"D2",11999.2,11721,4410,0.2103,0.1817,"D",2
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.6,0.052734375,"D3",11999.2,10691,3369,0.2231,0.1909,"D",3
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.4,0.052734375,"D4",11999.2,9766,2098,0.2485,0.2122,"D",4
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.2,0.052734375,"D5",11999.2,9061,1350,0.2591,0.2177,"D",5
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0,0.052734375,"D6",11999.2,8722,793,0.2798,0.2343,"D",6
"","","","","","","","","",NA,NA,NA,"D7",11999.2,NA,NA,NA,NA,"D",7
"","","","","","","","","",NA,NA,NA,"D8",11999.2,NA,NA,NA,NA,"D",8
"","","","","","","","","",NA,NA,NA,"D9",11999.2,NA,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D10",11999.2,NA,NA,NA,NA,"D",10
"","","","","","","","","",NA,NA,NA,"D11",11999.2,NA,NA,NA,NA,"D",11
"","","","","","M9","0.4% glycerol","casamino acids","AHL",0,NA,NA,"D12",11999.2,6166,688,0.0899,0.0852,"D",12
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,1,0.019775391,"E1",11999.2,9216,3056,0.1498,0.133,"E",1
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.8,0.019775391,"E2",11999.2,8986,2713,0.1695,0.1472,"E",2
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.6,0.019775391,"E3",11999.2,8441,2056,0.174,0.1509,"E",3
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.4,0.019775391,"E4",11999.2,7880,1440,0.1784,0.1543,"E",4
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.2,0.019775391,"E5",11999.2,7594,982,0.1892,0.1634,"E",5
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0,0.019775391,"E6",11999.2,7616,708,0.1977,0.1703,"E",6
"","","","","","","","","",NA,NA,NA,"E7",11999.2,NA,NA,NA,NA,"E",7
"","","","","","","","","",NA,NA,NA,"E8",11999.2,NA,NA,NA,NA,"E",8
"","","","","","","","","",NA,NA,NA,"E9",11999.2,NA,NA,NA,NA,"E",9
"","","","","","","","","",NA,NA,NA,"E10",11999.2,NA,NA,NA,NA,"E",10
"","","","","","","","","",NA,NA,NA,"E11",11999.2,NA,NA,NA,NA,"E",11
"","","","","","M9","0.4% glycerol","casamino acids","AHL",0,NA,NA,"E12",11999.2,6387,759,0.0944,0.0895,"E",12
"","","","","","","","","",NA,NA,NA,"F1",11999.2,NA,NA,NA,NA,"F",1
"","","","","","","","","",NA,NA,NA,"F2",11999.2,NA,NA,NA,NA,"F",2
"","","","","","","","","",NA,NA,NA,"F3",11999.2,NA,NA,NA,NA,"F",3
"","","","","","","","","",NA,NA,NA,"F4",11999.2,NA,NA,NA,NA,"F",4
"","","","","","","","","",NA,NA,NA,"F5",11999.2,NA,NA,NA,NA,"F",5
"","","","","","","","","",NA,NA,NA,"F6",11999.2,NA,NA,NA,NA,"F",6
"","","","","","","","","",NA,NA,NA,"F7",11999.2,NA,NA,NA,NA,"F",7
"","","","","","","","","",NA,NA,NA,"F8",11999.2,NA,NA,NA,NA,"F",8
"","","","","","","","","",NA,NA,NA,"F9",11999.2,NA,NA,NA,NA,"F",9
"","","","","","","","","",NA,NA,NA,"F10",11999.2,NA,NA,NA,NA,"F",10
"","","","","","","","","",NA,NA,NA,"F11",11999.2,NA,NA,NA,NA,"F",11
"","","","","","","","","",NA,NA,NA,"F12",11999.2,NA,NA,NA,NA,"F",12
"","","","","","","","","",NA,NA,NA,"G1",11999.2,NA,NA,NA,NA,"G",1
"","","","","","","","","",NA,NA,NA,"G2",11999.2,NA,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G3",11999.2,NA,NA,NA,NA,"G",3
"","","","","","","","","",NA,NA,NA,"G4",11999.2,NA,NA,NA,NA,"G",4
"","","","","","","","","",NA,NA,NA,"G5",11999.2,NA,NA,NA,NA,"G",5
"","","","","","","","","",NA,NA,NA,"G6",11999.2,NA,NA,NA,NA,"G",6
"","","","","","","","","",NA,NA,NA,"G7",11999.2,NA,NA,NA,NA,"G",7
"","","","","","","","","",NA,NA,NA,"G8",11999.2,NA,NA,NA,NA,"G",8
"","","","","","","","","",NA,NA,NA,"G9",11999.2,NA,NA,NA,NA,"G",9
"","","","","","","","","",NA,NA,NA,"G10",11999.2,NA,NA,NA,NA,"G",10
"","","","","","","","","",NA,NA,NA,"G11",11999.2,NA,NA,NA,NA,"G",11
"","","","","","","","","",NA,NA,NA,"G12",11999.2,NA,NA,NA,NA,"G",12
"","","","","","","","","",NA,NA,NA,"H1",11999.2,NA,NA,NA,NA,"H",1
"","","","","","","","","",NA,NA,NA,"H2",11999.2,NA,NA,NA,NA,"H",2
"","","","","","","","","",NA,NA,NA,"H3",11999.2,NA,NA,NA,NA,"H",3
"","","","","","","","","",NA,NA,NA,"H4",11999.2,NA,NA,NA,NA,"H",4
"","","","","","","","","",NA,NA,NA,"H5",11999.2,NA,NA,NA,NA,"H",5
"","","","","","","","","",NA,NA,NA,"H6",11999.2,NA,NA,NA,NA,"H",6
"","","","","","","","","",NA,NA,NA,"H7",11999.2,NA,NA,NA,NA,"H",7
"","","","","","","","","",NA,NA,NA,"H8",11999.2,NA,NA,NA,NA,"H",8
"","","","","","","","","",NA,NA,NA,"H9",11999.2,NA,NA,NA,NA,"H",9
"","","","","","","","","",NA,NA,NA,"H10",11999.2,NA,NA,NA,NA,"H",10
"","","","","","","","","",NA,NA,NA,"H11",11999.2,NA,NA,NA,NA,"H",11
"","","","","","","","","",NA,NA,NA,"H12",11999.2,NA,NA,NA,NA,"H",12
"","","","","","","","","",NA,NA,NA,"A1",13199.119,NA,NA,NA,NA,"A",1
"","","","","","","","","",NA,NA,NA,"A2",13199.119,NA,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A3",13199.119,NA,NA,NA,NA,"A",3
"","","","","","","","","",NA,NA,NA,"A4",13199.119,NA,NA,NA,NA,"A",4
"","","","","","","","","",NA,NA,NA,"A5",13199.119,NA,NA,NA,NA,"A",5
"","","","","","","","","",NA,NA,NA,"A6",13199.119,NA,NA,NA,NA,"A",6
"","","","","","","","","",NA,NA,NA,"A7",13199.119,NA,NA,NA,NA,"A",7
"","","","","","","","","",NA,NA,NA,"A8",13199.119,NA,NA,NA,NA,"A",8
"","","","","","","","","",NA,NA,NA,"A9",13199.119,NA,NA,NA,NA,"A",9
"","","","","","","","","",NA,NA,NA,"A10",13199.119,NA,NA,NA,NA,"A",10
"","","","","","","","","",NA,NA,NA,"A11",13199.119,NA,NA,NA,NA,"A",11
"","","","","","","","","",NA,NA,NA,"A12",13199.119,NA,NA,NA,NA,"A",12
"","","","","","","","","",NA,NA,NA,"B1",13199.119,NA,NA,NA,NA,"B",1
"","","","","","","","","",NA,NA,NA,"B2",13199.119,NA,NA,NA,NA,"B",2
"","","","","","","","","",NA,NA,NA,"B3",13199.119,NA,NA,NA,NA,"B",3
"","","","","","","","","",NA,NA,NA,"B4",13199.119,NA,NA,NA,NA,"B",4
"","","","","","","","","",NA,NA,NA,"B5",13199.119,NA,NA,NA,NA,"B",5
"","","","","","","","","",NA,NA,NA,"B6",13199.119,NA,NA,NA,NA,"B",6
"","","","","","","","","",NA,NA,NA,"B7",13199.119,NA,NA,NA,NA,"B",7
"","","","","","","","","",NA,NA,NA,"B8",13199.119,NA,NA,NA,NA,"B",8
"","","","","","","","","",NA,NA,NA,"B9",13199.119,NA,NA,NA,NA,"B",9
"","","","","","","","","",NA,NA,NA,"B10",13199.119,NA,NA,NA,NA,"B",10
"","","","","","","","","",NA,NA,NA,"B11",13199.119,NA,NA,NA,NA,"B",11
"","","","","","","","","",NA,NA,NA,"B12",13199.119,NA,NA,NA,NA,"B",12
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,1,0.140625,"C1",13199.119,25989,12135,0.3565,0.319,"C",1
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.8,0.140625,"C2",13199.119,22664,10855,0.3188,0.267,"C",2
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.6,0.140625,"C3",13199.119,17194,7273,0.2968,0.2492,"C",3
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.4,0.140625,"C4",13199.119,14399,4315,0.3093,0.2605,"C",4
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.2,0.140625,"C5",13199.119,13775,2216,0.3989,0.3261,"C",5
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0,0.140625,"C6",13199.119,12406,845,0.4351,0.3584,"C",6
"","","","","","","","","",NA,NA,NA,"C7",13199.119,NA,NA,NA,NA,"C",7
"","","","","","","","","",NA,NA,NA,"C8",13199.119,NA,NA,NA,NA,"C",8
"","","","","","","","","",NA,NA,NA,"C9",13199.119,NA,NA,NA,NA,"C",9
"","","","","","","","","",NA,NA,NA,"C10",13199.119,NA,NA,NA,NA,"C",10
"","","","","","","","","",NA,NA,NA,"C11",13199.119,NA,NA,NA,NA,"C",11
"","","","","","M9","0.4% glycerol","casamino acids","AHL",0,NA,NA,"C12",13199.119,6078,680,0.0927,0.0877,"C",12
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,1,0.052734375,"D1",13199.119,15000,7052,0.2252,0.1921,"D",1
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.8,0.052734375,"D2",13199.119,13597,5660,0.2369,0.2015,"D",2
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.6,0.052734375,"D3",13199.119,12018,3931,0.2516,0.2123,"D",3
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.4,0.052734375,"D4",13199.119,10951,2852,0.2863,0.2412,"D",4
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.2,0.052734375,"D5",13199.119,10066,1517,0.3029,0.2521,"D",5
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0,0.052734375,"D6",13199.119,9553,766,0.327,0.273,"D",6
"","","","","","","","","",NA,NA,NA,"D7",13199.119,NA,NA,NA,NA,"D",7
"","","","","","","","","",NA,NA,NA,"D8",13199.119,NA,NA,NA,NA,"D",8
"","","","","","","","","",NA,NA,NA,"D9",13199.119,NA,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D10",13199.119,NA,NA,NA,NA,"D",10
"","","","","","","","","",NA,NA,NA,"D11",13199.119,NA,NA,NA,NA,"D",11
"","","","","","M9","0.4% glycerol","casamino acids","AHL",0,NA,NA,"D12",13199.119,6150,737,0.0898,0.0852,"D",12
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,1,0.019775391,"E1",13199.119,10185,3810,0.1662,0.1472,"E",1
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.8,0.019775391,"E2",13199.119,10027,3429,0.191,0.1647,"E",2
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.6,0.019775391,"E3",13199.119,9211,2508,0.1987,0.1715,"E",3
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.4,0.019775391,"E4",13199.119,8667,1673,0.2063,0.1772,"E",4
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.2,0.019775391,"E5",13199.119,8088,1176,0.2186,0.1872,"E",5
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0,0.019775391,"E6",13199.119,7870,717,0.2303,0.1969,"E",6
"","","","","","","","","",NA,NA,NA,"E7",13199.119,NA,NA,NA,NA,"E",7
"","","","","","","","","",NA,NA,NA,"E8",13199.119,NA,NA,NA,NA,"E",8
"","","","","","","","","",NA,NA,NA,"E9",13199.119,NA,NA,NA,NA,"E",9
"","","","","","","","","",NA,NA,NA,"E10",13199.119,NA,NA,NA,NA,"E",10
"","","","","","","","","",NA,NA,NA,"E11",13199.119,NA,NA,NA,NA,"E",11
"","","","","","M9","0.4% glycerol","casamino acids","AHL",0,NA,NA,"E12",13199.119,6342,797,0.0942,0.0893,"E",12
"","","","","","","","","",NA,NA,NA,"F1",13199.119,NA,NA,NA,NA,"F",1
"","","","","","","","","",NA,NA,NA,"F2",13199.119,NA,NA,NA,NA,"F",2
"","","","","","","","","",NA,NA,NA,"F3",13199.119,NA,NA,NA,NA,"F",3
"","","","","","","","","",NA,NA,NA,"F4",13199.119,NA,NA,NA,NA,"F",4
"","","","","","","","","",NA,NA,NA,"F5",13199.119,NA,NA,NA,NA,"F",5
"","","","","","","","","",NA,NA,NA,"F6",13199.119,NA,NA,NA,NA,"F",6
"","","","","","","","","",NA,NA,NA,"F7",13199.119,NA,NA,NA,NA,"F",7
"","","","","","","","","",NA,NA,NA,"F8",13199.119,NA,NA,NA,NA,"F",8
"","","","","","","","","",NA,NA,NA,"F9",13199.119,NA,NA,NA,NA,"F",9
"","","","","","","","","",NA,NA,NA,"F10",13199.119,NA,NA,NA,NA,"F",10
"","","","","","","","","",NA,NA,NA,"F11",13199.119,NA,NA,NA,NA,"F",11
"","","","","","","","","",NA,NA,NA,"F12",13199.119,NA,NA,NA,NA,"F",12
"","","","","","","","","",NA,NA,NA,"G1",13199.119,NA,NA,NA,NA,"G",1
"","","","","","","","","",NA,NA,NA,"G2",13199.119,NA,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G3",13199.119,NA,NA,NA,NA,"G",3
"","","","","","","","","",NA,NA,NA,"G4",13199.119,NA,NA,NA,NA,"G",4
"","","","","","","","","",NA,NA,NA,"G5",13199.119,NA,NA,NA,NA,"G",5
"","","","","","","","","",NA,NA,NA,"G6",13199.119,NA,NA,NA,NA,"G",6
"","","","","","","","","",NA,NA,NA,"G7",13199.119,NA,NA,NA,NA,"G",7
"","","","","","","","","",NA,NA,NA,"G8",13199.119,NA,NA,NA,NA,"G",8
"","","","","","","","","",NA,NA,NA,"G9",13199.119,NA,NA,NA,NA,"G",9
"","","","","","","","","",NA,NA,NA,"G10",13199.119,NA,NA,NA,NA,"G",10
"","","","","","","","","",NA,NA,NA,"G11",13199.119,NA,NA,NA,NA,"G",11
"","","","","","","","","",NA,NA,NA,"G12",13199.119,NA,NA,NA,NA,"G",12
"","","","","","","","","",NA,NA,NA,"H1",13199.119,NA,NA,NA,NA,"H",1
"","","","","","","","","",NA,NA,NA,"H2",13199.119,NA,NA,NA,NA,"H",2
"","","","","","","","","",NA,NA,NA,"H3",13199.119,NA,NA,NA,NA,"H",3
"","","","","","","","","",NA,NA,NA,"H4",13199.119,NA,NA,NA,NA,"H",4
"","","","","","","","","",NA,NA,NA,"H5",13199.119,NA,NA,NA,NA,"H",5
"","","","","","","","","",NA,NA,NA,"H6",13199.119,NA,NA,NA,NA,"H",6
"","","","","","","","","",NA,NA,NA,"H7",13199.119,NA,NA,NA,NA,"H",7
"","","","","","","","","",NA,NA,NA,"H8",13199.119,NA,NA,NA,NA,"H",8
"","","","","","","","","",NA,NA,NA,"H9",13199.119,NA,NA,NA,NA,"H",9
"","","","","","","","","",NA,NA,NA,"H10",13199.119,NA,NA,NA,NA,"H",10
"","","","","","","","","",NA,NA,NA,"H11",13199.119,NA,NA,NA,NA,"H",11
"","","","","","","","","",NA,NA,NA,"H12",13199.119,NA,NA,NA,NA,"H",12
"","","","","","","","","",NA,NA,NA,"A1",14399.03,NA,NA,NA,NA,"A",1
"","","","","","","","","",NA,NA,NA,"A2",14399.03,NA,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A3",14399.03,NA,NA,NA,NA,"A",3
"","","","","","","","","",NA,NA,NA,"A4",14399.03,NA,NA,NA,NA,"A",4
"","","","","","","","","",NA,NA,NA,"A5",14399.03,NA,NA,NA,NA,"A",5
"","","","","","","","","",NA,NA,NA,"A6",14399.03,NA,NA,NA,NA,"A",6
"","","","","","","","","",NA,NA,NA,"A7",14399.03,NA,NA,NA,NA,"A",7
"","","","","","","","","",NA,NA,NA,"A8",14399.03,NA,NA,NA,NA,"A",8
"","","","","","","","","",NA,NA,NA,"A9",14399.03,NA,NA,NA,NA,"A",9
"","","","","","","","","",NA,NA,NA,"A10",14399.03,NA,NA,NA,NA,"A",10
"","","","","","","","","",NA,NA,NA,"A11",14399.03,NA,NA,NA,NA,"A",11
"","","","","","","","","",NA,NA,NA,"A12",14399.03,NA,NA,NA,NA,"A",12
"","","","","","","","","",NA,NA,NA,"B1",14399.03,NA,NA,NA,NA,"B",1
"","","","","","","","","",NA,NA,NA,"B2",14399.03,NA,NA,NA,NA,"B",2
"","","","","","","","","",NA,NA,NA,"B3",14399.03,NA,NA,NA,NA,"B",3
"","","","","","","","","",NA,NA,NA,"B4",14399.03,NA,NA,NA,NA,"B",4
"","","","","","","","","",NA,NA,NA,"B5",14399.03,NA,NA,NA,NA,"B",5
"","","","","","","","","",NA,NA,NA,"B6",14399.03,NA,NA,NA,NA,"B",6
"","","","","","","","","",NA,NA,NA,"B7",14399.03,NA,NA,NA,NA,"B",7
"","","","","","","","","",NA,NA,NA,"B8",14399.03,NA,NA,NA,NA,"B",8
"","","","","","","","","",NA,NA,NA,"B9",14399.03,NA,NA,NA,NA,"B",9
"","","","","","","","","",NA,NA,NA,"B10",14399.03,NA,NA,NA,NA,"B",10
"","","","","","","","","",NA,NA,NA,"B11",14399.03,NA,NA,NA,NA,"B",11
"","","","","","","","","",NA,NA,NA,"B12",14399.03,NA,NA,NA,NA,"B",12
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,1,0.140625,"C1",14399.03,29747,12909,0.4068,0.3437,"C",1
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.8,0.140625,"C2",14399.03,26330,11913,0.3614,0.3241,"C",2
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.6,0.140625,"C3",14399.03,20372,9025,0.3247,0.2691,"C",3
"JW_SPoCK634301","JW3910","p63_AF043","pMPES_AF01","MG-Gm-CFP","M9","0.4% glycerol","casamino acids","AHL",0,0.4,0.140625,"C4",14399.03,16239,5508,0.3223,0.2686,"C",4
