"ï..strain","host","plasmid","plasmid_2","strain_2","media","sugar","amino_acids","inducer","concentration","init_ratio","init_dilution","well","time","600","mApple2:579,616","mNeon:479,520","row","column"
"","","","","","","","","",NA,NA,NA,"D8",0,NA,NA,NA,"D",8
"","","","","","","","","",NA,NA,NA,"D8",0,NA,NA,NA,"D",8
"","","","","","","","","",NA,NA,NA,"D8",0,NA,NA,NA,"D",8
"","","","","","","","","",NA,NA,NA,"D8",0,NA,NA,NA,"D",8
"","","","","","","","","",NA,NA,NA,"D8",0,NA,NA,NA,"D",8
"","","","","","","","","",NA,NA,NA,"D8",0,NA,NA,NA,"D",8
"","","","","","","","","",NA,NA,NA,"D8",0,NA,NA,NA,"D",8
"","","","","","","","","",NA,NA,NA,"D8",0,NA,NA,NA,"D",8
"","","","","","","","","",NA,NA,NA,"D8",0,NA,NA,NA,"D",8
"","","","","","","","","",NA,NA,NA,"D8",0,NA,NA,NA,"D",8
"","","","","","","","","",NA,NA,NA,"D9",219,0.139,33,24197,"D",9
"","","","","","","","","",NA,NA,NA,"D9",519,0.138,32,23239,"D",9
"","","","","","","","","",NA,NA,NA,"D9",819,0.138,36,23323,"D",9
"","","","","","","","","",NA,NA,NA,"D9",1119,0.138,38,22468,"D",9
"","","","","","","","","",NA,NA,NA,"D9",1419,0.144,35,23358,"D",9
"","","","","","","","","",NA,NA,NA,"D9",1719,0.148,33,23183,"D",9
"","","","","","","","","",NA,NA,NA,"D9",2019,0.15,36,23592,"D",9
"","","","","","","","","",NA,NA,NA,"D9",2319,0.152,30,22702,"D",9
"","","","","","","","","",NA,NA,NA,"D9",2619,0.152,31,23144,"D",9
"","","","","","","","","",NA,NA,NA,"D9",2919,0.153,37,24307,"D",9
"","","","","","","","","",NA,NA,NA,"D9",3219,0.152,39,23696,"D",9
"","","","","","","","","",NA,NA,NA,"D9",3519,0.152,35,23786,"D",9
"","","","","","","","","",NA,NA,NA,"D9",3819,0.15,32,23326,"D",9
"","","","","","","","","",NA,NA,NA,"D9",4119,0.15,40,23952,"D",9
"","","","","","","","","",NA,NA,NA,"D9",4419,0.15,30,23818,"D",9
"","","","","","","","","",NA,NA,NA,"D9",4719,0.15,36,24638,"D",9
"","","","","","","","","",NA,NA,NA,"D9",5019,0.15,37,23363,"D",9
"","","","","","","","","",NA,NA,NA,"D9",5319,0.15,37,24723,"D",9
"","","","","","","","","",NA,NA,NA,"D9",5619,0.151,36,24253,"D",9
"","","","","","","","","",NA,NA,NA,"D9",5919,0.151,29,23643,"D",9
"","","","","","","","","",NA,NA,NA,"D9",6219,0.151,34,24727,"D",9
"","","","","","","","","",NA,NA,NA,"D9",6519,0.151,40,24103,"D",9
"","","","","","","","","",NA,NA,NA,"D9",6819,0.152,37,24801,"D",9
"","","","","","","","","",NA,NA,NA,"D9",7119,0.152,31,23625,"D",9
"","","","","","","","","",NA,NA,NA,"D9",7419,0.152,34,25005,"D",9
"","","","","","","","","",NA,NA,NA,"D9",7719,0.152,36,24590,"D",9
"","","","","","","","","",NA,NA,NA,"D9",8019,0.153,35,24651,"D",9
"","","","","","","","","",NA,NA,NA,"D9",8319,0.153,35,24729,"D",9
"","","","","","","","","",NA,NA,NA,"D9",8619,0.153,34,23994,"D",9
"","","","","","","","","",NA,NA,NA,"D9",8919,0.152,35,25117,"D",9
"","","","","","","","","",NA,NA,NA,"D9",9219,0.153,33,24041,"D",9
"","","","","","","","","",NA,NA,NA,"D9",9519,0.153,34,25589,"D",9
"","","","","","","","","",NA,NA,NA,"D9",9819,0.153,36,25186,"D",9
"","","","","","","","","",NA,NA,NA,"D9",10119,0.153,35,25219,"D",9
"","","","","","","","","",NA,NA,NA,"D9",10419,0.153,38,23680,"D",9
"","","","","","","","","",NA,NA,NA,"D9",10719,0.153,35,24288,"D",9
"","","","","","","","","",NA,NA,NA,"D9",11019,0.153,37,24747,"D",9
"","","","","","","","","",NA,NA,NA,"D9",11319,0.153,35,25061,"D",9
"","","","","","","","","",NA,NA,NA,"D9",11619,0.153,39,25289,"D",9
"","","","","","","","","",NA,NA,NA,"D9",11919,0.153,39,24725,"D",9
"","","","","","","","","",NA,NA,NA,"D9",12219,0.153,35,24832,"D",9
"","","","","","","","","",NA,NA,NA,"D9",12519,0.154,39,25802,"D",9
"","","","","","","","","",NA,NA,NA,"D9",12819,0.154,38,25797,"D",9
"","","","","","","","","",NA,NA,NA,"D9",13119,0.153,33,24939,"D",9
"","","","","","","","","",NA,NA,NA,"D9",13419,0.154,37,25581,"D",9
"","","","","","","","","",NA,NA,NA,"D9",13719,0.154,31,25655,"D",9
"","","","","","","","","",NA,NA,NA,"D9",14019,0.155,38,25800,"D",9
"","","","","","","","","",NA,NA,NA,"D9",14319,0.154,42,25639,"D",9
"","","","","","","","","",NA,NA,NA,"D9",14619,0.155,37,25960,"D",9
"","","","","","","","","",NA,NA,NA,"D9",14919,0.155,35,25480,"D",9
"","","","","","","","","",NA,NA,NA,"D9",15219,0.155,33,25578,"D",9
"","","","","","","","","",NA,NA,NA,"D9",15519,0.155,35,25683,"D",9
"","","","","","","","","",NA,NA,NA,"D9",15819,0.155,35,26049,"D",9
"","","","","","","","","",NA,NA,NA,"D9",16119,0.155,36,26676,"D",9
"","","","","","","","","",NA,NA,NA,"D9",16419,0.155,32,25929,"D",9
"","","","","","","","","",NA,NA,NA,"D9",16719,0.155,34,25448,"D",9
"","","","","","","","","",NA,NA,NA,"D9",17019,0.155,38,25843,"D",9
"","","","","","","","","",NA,NA,NA,"D9",17319,0.156,32,26527,"D",9
"","","","","","","","","",NA,NA,NA,"D9",17619,0.156,30,25788,"D",9
"","","","","","","","","",NA,NA,NA,"D9",17919,0.156,33,26613,"D",9
"","","","","","","","","",NA,NA,NA,"D9",18219,0.156,36,26826,"D",9
"","","","","","","","","",NA,NA,NA,"D9",18519,0.156,36,27116,"D",9
"","","","","","","","","",NA,NA,NA,"D9",18819,0.156,37,25909,"D",9
"","","","","","","","","",NA,NA,NA,"D9",19119,0.156,29,26335,"D",9
"","","","","","","","","",NA,NA,NA,"D9",19419,0.157,37,27643,"D",9
"","","","","","","","","",NA,NA,NA,"D9",19719,0.157,30,27311,"D",9
"","","","","","","","","",NA,NA,NA,"D9",20019,0.157,37,27293,"D",9
"","","","","","","","","",NA,NA,NA,"D9",20319,0.157,41,28278,"D",9
"","","","","","","","","",NA,NA,NA,"D9",20619,0.157,34,27523,"D",9
"","","","","","","","","",NA,NA,NA,"D9",20919,0.158,41,27486,"D",9
"","","","","","","","","",NA,NA,NA,"D9",21219,0.158,36,27638,"D",9
"","","","","","","","","",NA,NA,NA,"D9",21519,0.158,35,27629,"D",9
"","","","","","","","","",NA,NA,NA,"D9",21819,0.158,35,27039,"D",9
"","","","","","","","","",NA,NA,NA,"D9",22119,0.158,35,27306,"D",9
"","","","","","","","","",NA,NA,NA,"D9",22419,0.158,31,27941,"D",9
"","","","","","","","","",NA,NA,NA,"D9",22719,0.158,38,28142,"D",9
"","","","","","","","","",NA,NA,NA,"D9",23019,0.158,42,27152,"D",9
"","","","","","","","","",NA,NA,NA,"D9",23319,0.158,30,28539,"D",9
"","","","","","","","","",NA,NA,NA,"D9",23619,0.158,34,27289,"D",9
"","","","","","","","","",NA,NA,NA,"D9",23919,0.158,37,27491,"D",9
"","","","","","","","","",NA,NA,NA,"D9",24219,0.158,25,28419,"D",9
"","","","","","","","","",NA,NA,NA,"D9",24519,0.158,38,28768,"D",9
"","","","","","","","","",NA,NA,NA,"D9",24819,0.158,33,28228,"D",9
"","","","","","","","","",NA,NA,NA,"D9",25119,0.158,31,27938,"D",9
"","","","","","","","","",NA,NA,NA,"D9",25419,0.158,31,28428,"D",9
"","","","","","","","","",NA,NA,NA,"D9",25719,0.158,36,28956,"D",9
"","","","","","","","","",NA,NA,NA,"D9",26019,0.158,28,28499,"D",9
"","","","","","","","","",NA,NA,NA,"D9",26319,0.158,32,28182,"D",9
"","","","","","","","","",NA,NA,NA,"D9",26619,0.158,30,28670,"D",9
"","","","","","","","","",NA,NA,NA,"D9",26919,0.158,32,28137,"D",9
"","","","","","","","","",NA,NA,NA,"D9",27219,0.158,35,28326,"D",9
"","","","","","","","","",NA,NA,NA,"D9",27519,0.158,33,29400,"D",9
"","","","","","","","","",NA,NA,NA,"D9",27819,0.158,32,29607,"D",9
"","","","","","","","","",NA,NA,NA,"D9",28119,0.158,33,28712,"D",9
"","","","","","","","","",NA,NA,NA,"D9",28419,0.158,36,29804,"D",9
"","","","","","","","","",NA,NA,NA,"D9",28719,0.159,34,29612,"D",9
"","","","","","","","","",NA,NA,NA,"D9",29019,0.158,33,29402,"D",9
"","","","","","","","","",NA,NA,NA,"D9",29319,0.158,30,30147,"D",9
"","","","","","","","","",NA,NA,NA,"D9",29619,0.158,36,29484,"D",9
"","","","","","","","","",NA,NA,NA,"D9",29919,0.158,33,29539,"D",9
"","","","","","","","","",NA,NA,NA,"D9",30219,0.158,35,29488,"D",9
"","","","","","","","","",NA,NA,NA,"D9",30519,0.158,33,29131,"D",9
"","","","","","","","","",NA,NA,NA,"D9",30819,0.158,38,29731,"D",9
"","","","","","","","","",NA,NA,NA,"D9",31119,0.158,37,29630,"D",9
"","","","","","","","","",NA,NA,NA,"D9",31419,0.158,33,29438,"D",9
"","","","","","","","","",NA,NA,NA,"D9",31719,0.158,35,28945,"D",9
"","","","","","","","","",NA,NA,NA,"D9",32019,0.158,38,30160,"D",9
"","","","","","","","","",NA,NA,NA,"D9",32319,0.158,37,30144,"D",9
"","","","","","","","","",NA,NA,NA,"D9",32619,0.158,31,29378,"D",9
"","","","","","","","","",NA,NA,NA,"D9",32919,0.158,30,29835,"D",9
"","","","","","","","","",NA,NA,NA,"D9",33219,0.158,30,30128,"D",9
"","","","","","","","","",NA,NA,NA,"D9",33519,0.158,29,30081,"D",9
"","","","","","","","","",NA,NA,NA,"D9",33819,0.157,32,30160,"D",9
"","","","","","","","","",NA,NA,NA,"D9",34119,0.158,34,30235,"D",9
"","","","","","","","","",NA,NA,NA,"D9",34419,0.157,33,29630,"D",9
"","","","","","","","","",NA,NA,NA,"D9",34719,0.157,32,30312,"D",9
"","","","","","","","","",NA,NA,NA,"D9",35019,0.157,37,30262,"D",9
"","","","","","","","","",NA,NA,NA,"D9",35319,0.157,32,29911,"D",9
"","","","","","","","","",NA,NA,NA,"D9",35619,0.157,33,29982,"D",9
"","","","","","","","","",NA,NA,NA,"D9",35919,0.157,28,30240,"D",9
"","","","","","","","","",NA,NA,NA,"D9",36219,0.157,32,30004,"D",9
"","","","","","","","","",NA,NA,NA,"D9",36519,0.157,32,30907,"D",9
"","","","","","","","","",NA,NA,NA,"D9",36819,0.157,30,30451,"D",9
"","","","","","","","","",NA,NA,NA,"D9",37119,0.157,30,30564,"D",9
"","","","","","","","","",NA,NA,NA,"D9",37419,0.157,31,32176,"D",9
"","","","","","","","","",NA,NA,NA,"D9",37719,0.156,31,31037,"D",9
"","","","","","","","","",NA,NA,NA,"D9",38019,0.157,30,31471,"D",9
"","","","","","","","","",NA,NA,NA,"D9",38319,0.156,30,30398,"D",9
"","","","","","","","","",NA,NA,NA,"D9",38619,0.156,35,30725,"D",9
"","","","","","","","","",NA,NA,NA,"D9",38919,0.156,27,31692,"D",9
"","","","","","","","","",NA,NA,NA,"D9",39219,0.156,32,31549,"D",9
"","","","","","","","","",NA,NA,NA,"D9",39519,0.155,31,30624,"D",9
"","","","","","","","","",NA,NA,NA,"D9",39819,0.156,27,30502,"D",9
"","","","","","","","","",NA,NA,NA,"D9",40119,0.156,29,31367,"D",9
"","","","","","","","","",NA,NA,NA,"D9",40419,0.156,31,31729,"D",9
"","","","","","","","","",NA,NA,NA,"D9",40719,0.155,29,32129,"D",9
"","","","","","","","","",NA,NA,NA,"D9",41019,0.155,27,31062,"D",9
"","","","","","","","","",NA,NA,NA,"D9",41319,0.155,27,30883,"D",9
"","","","","","","","","",NA,NA,NA,"D9",41619,0.155,32,31164,"D",9
"","","","","","","","","",NA,NA,NA,"D9",41919,0.155,32,31180,"D",9
"","","","","","","","","",NA,NA,NA,"D9",42219,0.155,37,31561,"D",9
"","","","","","","","","",NA,NA,NA,"D9",42519,0.155,29,31454,"D",9
"","","","","","","","","",NA,NA,NA,"D9",42819,0.155,31,30928,"D",9
"","","","","","","","","",NA,NA,NA,"D9",43119,0.155,29,32053,"D",9
"","","","","","","","","",NA,NA,NA,"D9",43419,0.155,29,31252,"D",9
"","","","","","","","","",NA,NA,NA,"D9",43719,0.155,29,31120,"D",9
"","","","","","","","","",NA,NA,NA,"D9",44019,0.155,31,31380,"D",9
"","","","","","","","","",NA,NA,NA,"D9",44319,0.155,29,31688,"D",9
"","","","","","","","","",NA,NA,NA,"D9",44619,0.155,30,31903,"D",9
"","","","","","","","","",NA,NA,NA,"D9",44919,0.155,32,31522,"D",9
"","","","","","","","","",NA,NA,NA,"D9",45219,0.154,30,31460,"D",9
"","","","","","","","","",NA,NA,NA,"D9",45519,0.154,33,31820,"D",9
"","","","","","","","","",NA,NA,NA,"D9",45819,0.154,31,31911,"D",9
"","","","","","","","","",NA,NA,NA,"D9",46119,0.154,30,32322,"D",9
"","","","","","","","","",NA,NA,NA,"D9",46419,0.154,27,31725,"D",9
"","","","","","","","","",NA,NA,NA,"D9",46719,0.154,29,31901,"D",9
"","","","","","","","","",NA,NA,NA,"D9",47019,0.154,32,31394,"D",9
"","","","","","","","","",NA,NA,NA,"D9",47319,0.154,32,31756,"D",9
"","","","","","","","","",NA,NA,NA,"D9",47619,0.154,27,32661,"D",9
"","","","","","","","","",NA,NA,NA,"D9",47919,0.153,32,31825,"D",9
"","","","","","","","","",NA,NA,NA,"D9",48219,0.154,28,33239,"D",9
"","","","","","","","","",NA,NA,NA,"D9",48519,0.153,31,33204,"D",9
"","","","","","","","","",NA,NA,NA,"D9",48819,0.153,33,32566,"D",9
"","","","","","","","","",NA,NA,NA,"D9",49119,0.153,30,31866,"D",9
"","","","","","","","","",NA,NA,NA,"D9",49419,0.153,25,32760,"D",9
"","","","","","","","","",NA,NA,NA,"D9",49719,0.153,29,32093,"D",9
"","","","","","","","","",NA,NA,NA,"D9",50019,0.153,27,32885,"D",9
"","","","","","","","","",NA,NA,NA,"D9",50319,0.153,32,32136,"D",9
"","","","","","","","","",NA,NA,NA,"D9",50619,0.153,35,32418,"D",9
"","","","","","","","","",NA,NA,NA,"D9",50919,0.154,30,32193,"D",9
"","","","","","","","","",NA,NA,NA,"D9",51219,0.153,29,32885,"D",9
"","","","","","","","","",NA,NA,NA,"D9",51519,0.153,29,32850,"D",9
"","","","","","","","","",NA,NA,NA,"D9",51819,0.153,31,33239,"D",9
"","","","","","","","","",NA,NA,NA,"D9",52119,0.153,29,33630,"D",9
"","","","","","","","","",NA,NA,NA,"D9",52419,0.153,28,32510,"D",9
"","","","","","","","","",NA,NA,NA,"D9",52719,0.152,27,32808,"D",9
"","","","","","","","","",NA,NA,NA,"D9",53019,0.152,32,33335,"D",9
"","","","","","","","","",NA,NA,NA,"D9",53319,0.152,27,33562,"D",9
"","","","","","","","","",NA,NA,NA,"D9",53619,0.153,25,32122,"D",9
"","","","","","","","","",NA,NA,NA,"D9",53919,0.152,32,31973,"D",9
"","","","","","","","","",NA,NA,NA,"D9",54219,0.152,28,33560,"D",9
"","","","","","","","","",NA,NA,NA,"D9",54519,0.152,32,33009,"D",9
"","","","","","","","","",NA,NA,NA,"D9",54819,0.152,32,32278,"D",9
"","","","","","","","","",NA,NA,NA,"D9",55119,0.152,35,33838,"D",9
"","","","","","","","","",NA,NA,NA,"D9",55419,0.152,30,32136,"D",9
"","","","","","","","","",NA,NA,NA,"D9",55719,0.152,29,32493,"D",9
"","","","","","","","","",NA,NA,NA,"D9",56019,0.152,32,33519,"D",9
"","","","","","","","","",NA,NA,NA,"D9",56319,0.152,34,32726,"D",9
"","","","","","","","","",NA,NA,NA,"D9",56619,0.152,28,33247,"D",9
"","","","","","","","","",NA,NA,NA,"D9",56919,0.152,26,33078,"D",9
"","","","","","","","","",NA,NA,NA,"D9",57219,0.151,33,33283,"D",9
"","","","","","","","","",NA,NA,NA,"D9",57519,0.151,28,33014,"D",9
"","","","","","","","","",NA,NA,NA,"D9",57819,0.152,28,33068,"D",9
"","","","","","","","","",NA,NA,NA,"D9",58119,0.151,28,33835,"D",9
"","","","","","","","","",NA,NA,NA,"D9",58419,0.151,26,33766,"D",9
"","","","","","","","","",NA,NA,NA,"D9",58719,0.151,32,33621,"D",9
"","","","","","","","","",NA,NA,NA,"D9",59019,0.151,30,33964,"D",9
"","","","","","","","","",NA,NA,NA,"D9",59319,0.151,32,33794,"D",9
"","","","","","","","","",NA,NA,NA,"D9",59619,0.151,29,33972,"D",9
"","","","","","","","","",NA,NA,NA,"D9",59919,0.151,29,33511,"D",9
"","","","","","","","","",NA,NA,NA,"D9",60219,0.151,31,33882,"D",9
"","","","","","","","","",NA,NA,NA,"D9",60519,0.151,30,33908,"D",9
"","","","","","","","","",NA,NA,NA,"D9",60819,0.151,34,34502,"D",9
"","","","","","","","","",NA,NA,NA,"D9",61119,0.15,29,34111,"D",9
"","","","","","","","","",NA,NA,NA,"D9",61419,0.15,27,33636,"D",9
"","","","","","","","","",NA,NA,NA,"D9",61719,0.15,28,33275,"D",9
"","","","","","","","","",NA,NA,NA,"D9",62019,0.15,26,33959,"D",9
"","","","","","","","","",NA,NA,NA,"D9",62319,0.15,30,34239,"D",9
"","","","","","","","","",NA,NA,NA,"D9",62619,0.15,31,33819,"D",9
"","","","","","","","","",NA,NA,NA,"D9",62919,0.15,32,34324,"D",9
"","","","","","","","","",NA,NA,NA,"D9",63219,0.15,31,33698,"D",9
"","","","","","","","","",NA,NA,NA,"D9",63519,0.15,32,34173,"D",9
"","","","","","","","","",NA,NA,NA,"D9",63819,0.15,26,33784,"D",9
"","","","","","","","","",NA,NA,NA,"D9",64119,0.15,27,33877,"D",9
"","","","","","","","","",NA,NA,NA,"D9",64419,0.15,34,33620,"D",9
"","","","","","","","","",NA,NA,NA,"D9",64719,0.15,27,33791,"D",9
"","","","","","","","","",NA,NA,NA,"D9",65019,0.15,29,34385,"D",9
"","","","","","","","","",NA,NA,NA,"D9",65319,0.15,26,33828,"D",9
"","","","","","","","","",NA,NA,NA,"D9",65619,0.15,33,33733,"D",9
"","","","","","","","","",NA,NA,NA,"D9",65919,0.15,33,34490,"D",9
"","","","","","","","","",NA,NA,NA,"D9",66219,0.15,26,33345,"D",9
"","","","","","","","","",NA,NA,NA,"D9",66519,0.15,29,34876,"D",9
"","","","","","","","","",NA,NA,NA,"D9",66819,0.15,28,33904,"D",9
"","","","","","","","","",NA,NA,NA,"D9",67119,0.149,27,34016,"D",9
"","","","","","","","","",NA,NA,NA,"D9",67419,0.15,30,33528,"D",9
"","","","","","","","","",NA,NA,NA,"D9",67719,0.149,31,33971,"D",9
"","","","","","","","","",NA,NA,NA,"D9",68019,0.149,26,34726,"D",9
"","","","","","","","","",NA,NA,NA,"D9",68319,0.149,26,34596,"D",9
"","","","","","","","","",NA,NA,NA,"D9",68619,0.149,33,35274,"D",9
"","","","","","","","","",NA,NA,NA,"D9",68919,0.149,32,34943,"D",9
"","","","","","","","","",NA,NA,NA,"D9",69219,0.149,28,34195,"D",9
"","","","","","","","","",NA,NA,NA,"D9",69519,0.149,25,33855,"D",9
"","","","","","","","","",NA,NA,NA,"D9",69819,0.149,31,35423,"D",9
"","","","","","","","","",NA,NA,NA,"D9",70119,0.149,29,34199,"D",9
"","","","","","","","","",NA,NA,NA,"D9",70419,0.149,32,34439,"D",9
"","","","","","","","","",NA,NA,NA,"D9",70719,0.149,31,34719,"D",9
"","","","","","","","","",NA,NA,NA,"D9",71019,0.149,31,34557,"D",9
"","","","","","","","","",NA,NA,NA,"D9",71319,0.149,26,34855,"D",9
"","","","","","","","","",NA,NA,NA,"D9",71619,0.149,28,34374,"D",9
"","","","","","","","","",NA,NA,NA,"D9",71919,0.148,31,35400,"D",9
"","","","","","","","","",NA,NA,NA,"D9",72219,0.149,28,34411,"D",9
"","","","","","","","","",NA,NA,NA,"D9",72519,0.148,31,35585,"D",9
"","","","","","","","","",NA,NA,NA,"D9",72819,0.148,30,35194,"D",9
"","","","","","","","","",NA,NA,NA,"D9",73119,0.149,29,34928,"D",9
"","","","","","","","","",NA,NA,NA,"D9",73419,0.149,29,35046,"D",9
"","","","","","","","","",NA,NA,NA,"D9",73719,0.149,26,35105,"D",9
"","","","","","","","","",NA,NA,NA,"D9",74019,0.148,28,35652,"D",9
"","","","","","","","","",NA,NA,NA,"D9",74319,0.148,29,35026,"D",9
"","","","","","","","","",NA,NA,NA,"D9",74619,0.148,29,35236,"D",9
"","","","","","","","","",NA,NA,NA,"D9",74919,0.148,28,34855,"D",9
"","","","","","","","","",NA,NA,NA,"D9",75219,0.148,27,35429,"D",9
"","","","","","","","","",NA,NA,NA,"D9",75519,0.149,26,35430,"D",9
"","","","","","","","","",NA,NA,NA,"D9",75819,0.148,31,35095,"D",9
"","","","","","","","","",NA,NA,NA,"D9",76119,0.148,29,35405,"D",9
"","","","","","","","","",NA,NA,NA,"D9",76419,0.148,26,35741,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D9",0,NA,NA,NA,"D",9
"","","","","","","","","",NA,NA,NA,"D10",219,0.134,37,24647,"D",10
"","","","","","","","","",NA,NA,NA,"D10",519,0.134,34,24382,"D",10
"","","","","","","","","",NA,NA,NA,"D10",819,0.135,38,25077,"D",10
"","","","","","","","","",NA,NA,NA,"D10",1119,0.141,35,24257,"D",10
"","","","","","","","","",NA,NA,NA,"D10",1419,0.143,34,23930,"D",10
"","","","","","","","","",NA,NA,NA,"D10",1719,0.147,36,24228,"D",10
"","","","","","","","","",NA,NA,NA,"D10",2019,0.148,34,23975,"D",10
"","","","","","","","","",NA,NA,NA,"D10",2319,0.148,37,24670,"D",10
"","","","","","","","","",NA,NA,NA,"D10",2619,0.148,39,24110,"D",10
"","","","","","","","","",NA,NA,NA,"D10",2919,0.149,35,24855,"D",10
"","","","","","","","","",NA,NA,NA,"D10",3219,0.148,36,23983,"D",10
"","","","","","","","","",NA,NA,NA,"D10",3519,0.148,34,23782,"D",10
"","","","","","","","","",NA,NA,NA,"D10",3819,0.147,32,24474,"D",10
"","","","","","","","","",NA,NA,NA,"D10",4119,0.147,35,25010,"D",10
"","","","","","","","","",NA,NA,NA,"D10",4419,0.147,34,24599,"D",10
"","","","","","","","","",NA,NA,NA,"D10",4719,0.147,36,24683,"D",10
"","","","","","","","","",NA,NA,NA,"D10",5019,0.148,37,25320,"D",10
"","","","","","","","","",NA,NA,NA,"D10",5319,0.148,31,25132,"D",10
"","","","","","","","","",NA,NA,NA,"D10",5619,0.149,32,25072,"D",10
"","","","","","","","","",NA,NA,NA,"D10",5919,0.149,34,24750,"D",10
"","","","","","","","","",NA,NA,NA,"D10",6219,0.148,38,24947,"D",10
"","","","","","","","","",NA,NA,NA,"D10",6519,0.149,33,25292,"D",10
"","","","","","","","","",NA,NA,NA,"D10",6819,0.148,40,24551,"D",10
"","","","","","","","","",NA,NA,NA,"D10",7119,0.147,34,24852,"D",10
"","","","","","","","","",NA,NA,NA,"D10",7419,0.148,38,25333,"D",10
"","","","","","","","","",NA,NA,NA,"D10",7719,0.148,41,25270,"D",10
"","","","","","","","","",NA,NA,NA,"D10",8019,0.148,35,25582,"D",10
"","","","","","","","","",NA,NA,NA,"D10",8319,0.148,39,25289,"D",10
"","","","","","","","","",NA,NA,NA,"D10",8619,0.149,40,25673,"D",10
"","","","","","","","","",NA,NA,NA,"D10",8919,0.148,35,25477,"D",10
"","","","","","","","","",NA,NA,NA,"D10",9219,0.149,41,25691,"D",10
